time,frequency,confidence
0.0,42.814402296762765,0.3376781
0.02,43.11813912836939,0.5167663
0.04,42.876887183739086,0.5676529
0.06,42.90887656296303,0.28046924
0.08,43.136913854725506,0.41749573
0.1,42.98948377759117,0.50733495
0.12,43.00096693312046,0.5407809
0.14,42.85536392583994,0.41309458
0.16,42.79872127280365,0.45555383
0.18,42.82718540614424,0.514851
0.2,42.830383992554594,0.2779214
0.22,43.11562843882867,0.39067316
0.24,42.850750551945836,0.39898193
0.26,43.062663123614215,0.4815073
0.28,42.90454734247422,0.29289415
0.3,42.95299674493887,0.26303178
0.32,43.133200583265335,0.4268738
0.34,43.13696947699721,0.5259025
0.36,42.90305177585657,0.41793844
0.38,43.146566210450516,0.5390192
0.4,43.00313829998116,0.3141291
0.42,43.00544726319024,0.32092887
0.44,43.22218483075767,0.25611004
0.46,42.983775592485316,0.49514458
0.48,42.87824513663204,0.33576053
0.5,43.18067460652507,0.44695577
0.52,42.99863237810271,0.4406897
0.54,43.211679518066944,0.46614012
0.56,42.87316661566077,0.4168693
0.58,42.87316944978453,0.41936243
0.6,43.015014248078494,0.40544596
0.62,43.02521986215885,0.3330029
0.64,43.01664405895976,0.28905755
0.66,43.282150720605195,0.3064909
0.68,43.00766196446371,0.5279317
0.7,43.026078548731796,0.5267513
0.72,42.8645759685857,0.33607426
0.74,43.189206949770906,0.36257473
0.76,42.85583340243792,0.50248337
0.78,43.023898861062655,0.2740071
0.8,43.041533269397696,0.48087704
0.82,43.02604308037368,0.41586068
0.84,43.062573947555585,0.4509435
0.86,43.06580026002851,0.3762026
0.88,42.883437986196604,0.37350738
0.9,42.87242814812145,0.48605528
0.92,42.87219808184307,0.3274096
0.94,42.85046190638297,0.32823074
0.96,43.14234060528832,0.4451861
0.98,43.09532871305733,0.42784247
1.0,42.88208634762781,0.33164704
1.02,42.97915061345735,0.26271096
1.04,43.05509624651901,0.32078058
1.06,43.00344626984312,0.40931848
1.08,43.232170921929026,0.43715242
1.1,43.06332753275619,0.51379454
1.12,43.07097015965559,0.40643567
1.14,42.987902652833384,0.37587273
1.16,43.153564622743794,0.26581886
1.18,42.98439738682564,0.48968148
1.2,43.04934023231247,0.32709748
1.22,43.10670898420127,0.5251211
1.24,43.14062113044809,0.42213148
1.26,43.20358486473053,0.46785343
1.28,43.06837885561163,0.43013874
1.3,42.9787582322996,0.41566256
1.32,43.04830321896391,0.33178514
1.34,43.02588012393578,0.4449042
1.36,42.91828269594728,0.3183223
1.38,43.41472727965475,0.34305024
1.4,43.10121019321297,0.485089
1.42,42.87352329985715,0.4912305
1.44,42.894077217115544,0.35526282
1.46,43.070197418138946,0.32339266
1.48,42.83802343879117,0.4896335
1.5,43.23847986472422,0.28219277
1.52,42.901785023686955,0.43999133
1.54,42.98887838168753,0.5072824
1.56,43.03919143225371,0.42214376
1.58,43.068987930426104,0.3517913
1.6,42.90567648890536,0.3191539
1.62,43.09555054384121,0.41104004
1.64,42.811623790284834,0.33021727
1.66,43.03013620572423,0.3833528
1.68,43.05281957513338,0.40216863
1.7,43.06997288286229,0.377618
1.72,42.8397479890402,0.31080386
1.74,43.0393477762088,0.28629127
1.76,42.98778429034464,0.3916948
1.78,42.99315864772821,0.32069996
1.8,43.226044465959916,0.28719875
1.82,43.166183908060816,0.42873716
1.84,42.90065358003258,0.3612658
1.86,43.03143014450786,0.4277305
1.88,43.059880057489366,0.31101316
1.9,43.02694534107925,0.46345967
1.92,43.193153952719456,0.33138272
1.94,43.077225773514925,0.3915354
1.96,43.10261474821441,0.42449844
1.98,43.192026671889636,0.45618585
2.0,43.0755553759752,0.33408275
2.02,42.986326661812456,0.35786736
2.04,43.1941319430853,0.28939697
2.06,42.969061345014914,0.47272518
2.08,42.925463844103994,0.28061715
2.1,43.15402069862513,0.31362975
2.12,43.16275215733817,0.5086551
2.14,42.973885684671274,0.4229938
2.16,42.988384797891655,0.30830455
2.18,43.08402293940597,0.34578976
2.2,43.01070465880506,0.42575195
2.22,43.07474176474489,0.3259034
2.24,43.1414249990834,0.4435146
2.26,42.760516559078994,0.47028363
2.28,43.04543373471209,0.48055977
2.3,43.02536454167789,0.29986572
2.32,43.02873167854806,0.28278726
2.34,43.280572451834644,0.41779166
2.36,43.00400415253031,0.36276078
2.38,42.99795301944766,0.37597257
2.4,43.18201532728967,0.42586413
2.42,42.93195927244146,0.3100067
2.44,42.99830379164134,0.34582436
2.46,43.22944345117576,0.24055713
2.48,42.83201513295947,0.47080028
2.5,43.014920194936046,0.3742703
2.52,43.07373356798118,0.26998705
2.54,43.15997162801552,0.40006635
2.56,43.10549917076198,0.32830977
2.58,42.88204218555249,0.36626107
2.6,43.02276901139435,0.3161393
2.62,43.03704148255974,0.3737139
2.64,43.07872178151523,0.26010978
2.66,43.19119542208047,0.35874534
2.68,43.018545155618106,0.32775766
2.7,43.11783804277296,0.52226835
2.72,43.03213365432004,0.3508346
2.74,43.02927310496894,0.33474964
2.76,43.28360089869254,0.3316142
2.78,42.98360537862447,0.4294695
2.8,42.883709889004386,0.27619702
2.82,43.144334884556976,0.35990927
2.84,42.98064719715218,0.46164474
2.86,43.05977531204174,0.45151135
2.88,43.039487980110415,0.3164334
2.9,42.90161002173911,0.3229405
2.92,42.90424477639725,0.4338449
2.94,42.99825206177661,0.35071152
2.96,43.0800781922659,0.29882184
2.98,43.02350026711661,0.3438438
3.0,42.99230975711454,0.42312834
3.02,42.9852165853763,0.32506177
3.04,42.95359280290818,0.29552507
3.06,43.234832525873195,0.3749044
3.08,43.12031145183157,0.39462265
3.1,42.94297072704787,0.29468456
3.12,43.12571578524058,0.48582968
3.14,43.089930658265146,0.2850705
3.16,43.0981797439382,0.33659276
3.18,43.2683076121776,0.26322865
3.2,43.00145704727123,0.4736452
3.22,42.878179597590915,0.33160296
3.24,43.137642031725136,0.48053423
3.26,43.02003560614348,0.3587174
3.28,43.2684329093598,0.41677934
3.3,43.07092567190586,0.35888374
3.32,42.99932088933711,0.35871917
3.34,43.04137654659168,0.3628252
3.36,43.09281038942511,0.3005604
3.38,42.90615519263953,0.40236163
3.4,43.379197060566135,0.30411267
3.42,43.012819193220686,0.51536345
3.44,42.97540600503409,0.51215893
3.46,42.95351501683767,0.3023007
3.48,43.22111545627137,0.3445634
3.5,42.87735702328131,0.44903827
3.52,43.06214865117789,0.3345386
3.54,43.01573814585548,0.3867984
3.56,43.074825199531105,0.3752147
3.58,43.04000147485407,0.4061928
3.6,43.04686145590155,0.3153378
3.62,42.892712123765655,0.31098828
3.64,42.8989759154236,0.4225901
3.66,42.938884317099706,0.30004954
3.68,42.931012830502425,0.27516672
3.7,43.1823065637937,0.29621726
3.72,43.09281032004214,0.372743
3.74,42.9107373081837,0.2760457
3.76,42.97492360533632,0.24668905
3.78,43.04276954583655,0.35397083
3.8,42.962169121618395,0.28501117
3.82,43.31796075005868,0.36556005
3.84,43.060419936150524,0.50442904
3.86,43.05240727965338,0.42198807
3.88,43.0827362729007,0.40966785
3.9,43.09702175288563,0.31423384
3.92,43.08460000041202,0.49857152
3.94,43.07997214371582,0.29270887
3.96,42.86360013770732,0.4311418
3.98,43.13022343066497,0.41584742
4.0,43.17423067573566,0.5276729
4.02,43.028723941746634,0.38228086
4.04,42.98447985162702,0.39568305
4.06,43.09839294217143,0.37063763
