Frame,Time,frequency,confidence
0,0.0,144.28611850091937,0.09960071
1,0.02,143.1574460059983,0.03664369
2,0.04,142.44311249345316,0.08429331
3,0.06,140.74638912984656,0.26578206
4,0.08,137.00918628911455,0.39034724
5,0.1,155.10718656131002,0.18164696
6,0.12,154.26652510353102,0.274737
7,0.14,151.3387268282295,0.1939427
8,0.16,150.10111017309382,0.34678555
9,0.18,151.2937483606183,0.1063223
10,0.2,151.0668855099281,0.29278836
11,0.22,135.77894559046416,0.227276
12,0.24,148.91900751443688,0.13078436
13,0.26,154.3740470936816,0.40624702
14,0.28,166.3866665911288,0.34347132
15,0.3,182.86662005727436,0.26619866
16,0.32,194.40255926303848,0.11661425
17,0.34,217.67454418452735,0.47148252
18,0.36,234.92241314773656,0.46517122
19,0.38,226.40207716225626,0.5433202
20,0.4,217.97382451575294,0.61296475
21,0.42,238.80022917455196,0.36554033
22,0.44,245.06233118658426,0.7501073
23,0.46,252.81407455311736,0.77255505
24,0.48,254.2981791474958,0.7818152
25,0.5,251.8579301447033,0.713022
26,0.52,251.86326165740596,0.78245866
27,0.54,251.90035686388424,0.81016874
28,0.56,253.69051271603917,0.8310474
29,0.58,257.9728742523261,0.8034632
30,0.6,263.971130800121,0.826378
31,0.62,267.10870594986363,0.84890985
32,0.64,268.15104952799817,0.5502105
33,0.66,265.74394674054696,0.56820226
34,0.68,257.83676712831243,0.5023968
35,0.7000000000000001,250.29525070536357,0.5234209
36,0.72,247.97139893143674,0.4943383
37,0.74,250.29437143259332,0.7457683
38,0.76,248.75657920332455,0.7354038
39,0.78,249.32536830095242,0.6140571
40,0.8,256.1453466364588,0.58260405
41,0.8200000000000001,229.61896723329048,0.5350698
42,0.84,208.25936244662503,0.6396393
43,0.86,184.27512052062096,0.602905
44,0.88,170.98920341262445,0.69782394
45,0.9,147.79477802482356,0.61958396
46,0.92,137.47275533416502,0.7019906
47,0.9400000000000001,136.31124541906976,0.77384806
48,0.96,134.17176557766362,0.7081089
49,0.98,131.8461065819302,0.74895525
50,1.0,129.5975806451236,0.77939254
51,1.02,129.09611550836718,0.7152978
52,1.04,129.21871627643753,0.7507306
53,1.06,131.2690736202702,0.8133636
54,1.08,131.6971748297925,0.87977904
55,1.1,131.67094423841692,0.8484013
56,1.12,132.4160432058978,0.8196584
57,1.1400000000000001,133.25545834348924,0.71907246
58,1.16,134.6570423133973,0.7553962
59,1.18,135.56844714070678,0.8176747
60,1.2,136.28359546726867,0.79157794
61,1.22,135.8401245362025,0.64369005
62,1.24,134.42975150828056,0.73277485
63,1.26,131.95510662743345,0.6889261
64,1.28,129.6566178621653,0.5826665
65,1.3,119.32990308254077,0.26673913
66,1.32,111.83703161464351,0.3837898
67,1.34,106.61701580946206,0.8085991
68,1.36,104.29199789099752,0.83430886
69,1.3800000000000001,102.08237154790154,0.65534705
70,1.4000000000000001,100.77837733431147,0.6877115
71,1.42,101.69504527903499,0.6671797
72,1.44,103.0957826298244,0.69429976
73,1.46,103.27130028691766,0.57427096
74,1.48,101.22005181142322,0.5869131
75,1.5,99.00291245254705,0.61094534
76,1.52,104.19626627050876,0.38969207
77,1.54,112.26941602332359,0.3713136
78,1.56,121.4047609214005,0.21910828
79,1.58,119.12606315067353,0.24603134
80,1.6,113.48430280323149,0.16249447
81,1.62,103.03384408211264,0.2608469
82,1.6400000000000001,98.67162927261374,0.35293612
83,1.6600000000000001,98.29533974846585,0.5846951
84,1.68,99.80059593132914,0.7780177
85,1.7,100.27520779463471,0.81923866
86,1.72,99.8485229778851,0.69320667
87,1.74,98.9214915401324,0.84858924
88,1.76,100.18226757703724,0.8101805
89,1.78,101.09753403178078,0.8155644
90,1.8,101.36661151147828,0.7661531
91,1.82,101.04126071201154,0.7785814
92,1.84,99.80420834057864,0.69699395
93,1.86,96.32009439030936,0.3872317
94,1.8800000000000001,94.65770402549467,0.46867833
95,1.9000000000000001,95.42492323287598,0.3088321
96,1.92,97.85906840949288,0.37079805
97,1.94,102.9612492300715,0.47584084
98,1.96,106.42128794213696,0.687093
99,1.98,108.7730373252106,0.16040376
100,2.0,107.92646821522726,0.45811057
101,2.02,106.19663266107716,0.7738348
102,2.04,103.81360924639644,0.70818496
103,2.06,101.5142138609622,0.77454704
104,2.08,102.90300314768636,0.5648587
105,2.1,106.8558090639225,0.70609117
106,2.12,110.71863757886959,0.7542411
107,2.14,113.62444070599508,0.761043
108,2.16,114.7618936336542,0.7717554
109,2.18,112.4398004460903,0.57492256
110,2.2,104.73026442150578,0.12139171
111,2.22,97.29129561198761,0.42893425
112,2.24,99.67299841749204,0.5124245
113,2.2600000000000002,107.0788266755845,0.23519431
114,2.2800000000000002,113.52345792122308,0.14905718
115,2.3000000000000003,127.68325435764876,0.25463444
116,2.32,144.77926243921357,0.7504249
117,2.34,153.79302933947753,0.39099336
118,2.36,171.23916990618267,0.27470085
119,2.38,195.01630377305585,0.39834586
120,2.4,208.04090558731144,0.571853
