Frame,Time,frequency,confidence
0,0.0,1965.1666094494894,0.13957378
1,0.02,1972.815176332523,0.28691125
2,0.04,1974.105947454971,0.4200939
3,0.06,1969.8020539810466,0.44470018
4,0.08,1977.2928019758997,0.37634948
5,0.1,1973.4899523839335,0.36639267
6,0.12,1972.4450575856463,0.4008015
7,0.14,1976.0965503800262,0.50340235
8,0.16,1975.709890253881,0.2651415
9,0.18,1976.8720550398039,0.11257364
10,0.2,1984.5177577949303,0.17756698
11,0.22,1986.5487361685543,0.11657958
12,0.24,1985.5058540547025,0.32733175
13,0.26,1971.3942445791135,0.40905434
14,0.28,1955.8790696794106,0.8312087
15,0.3,1957.4500735314814,0.71111023
16,0.32,1939.3271430575865,0.5434905
17,0.34,1932.8083926310626,0.63561517
18,0.36,1922.2563555308175,0.7710855
19,0.38,1918.9645564078128,0.73694825
20,0.4,1910.8702834169258,0.71559274
21,0.42,1916.518129916784,0.505775
22,0.44,1927.4441653932768,0.3461172
23,0.46,1959.381174420165,0.17147973
24,0.48,1968.6197965809447,0.17830046
25,0.5,1973.7215273252004,0.29273733
26,0.52,1979.7280222470154,0.3475699
27,0.54,1971.3888565235277,0.31492415
28,0.56,1975.4038509126167,0.39768118
29,0.58,1848.1844589674329,0.44540757
30,0.6,1667.8792518629457,0.34159943
31,0.62,1563.4231389623224,0.24772114
32,0.64,1470.0557513070025,0.3541851
33,0.66,1263.516617756329,0.13384618
34,0.68,1198.7371259563242,0.13581675
35,0.7000000000000001,1195.2130589666563,0.17998473
36,0.72,1196.6512791571174,0.12737405
37,0.74,1195.3112395518456,0.048839897
38,0.76,1197.9731293045688,0.14613576
39,0.78,1193.2291352874117,0.14395054
40,0.8,1190.7034055820532,0.08604189
41,0.8200000000000001,1192.275617834984,0.08131885
42,0.84,1195.4147265198794,0.070602015
43,0.86,1197.0068802244296,0.13469826
44,0.88,1194.6954542951134,0.122430496
45,0.9,1190.4401895268802,0.05243051
46,0.92,1182.3875131874008,0.09534846
47,0.9400000000000001,1181.1904663577534,0.12947658
48,0.96,1194.1085913511445,0.04083944
49,0.98,1193.2466325051025,0.055763304
50,1.0,1192.322246700474,0.10120216
51,1.02,1200.2047513970533,0.11662138
52,1.04,1197.3802315579517,0.07580882
53,1.06,1193.0054546967363,0.06386332
54,1.08,1192.9768854738322,0.03755494
55,1.1,1199.857258401269,0.077581905
56,1.12,1196.3478004049643,0.09911795
57,1.1400000000000001,1210.2054850765883,0.13010941
58,1.16,1208.7105137441408,0.21256508
59,1.18,1199.5555286263186,0.21265396
60,1.2,1202.7046436890816,0.15492257
61,1.22,1195.9498688984838,0.10158551
62,1.24,1182.9574389520221,0.05600077
63,1.26,1173.1701351918623,0.21864311
64,1.28,1178.2139861191908,0.16046937
65,1.3,1181.6573039755756,0.14444
66,1.32,1193.5251178528351,0.04257378
67,1.34,1201.8022991814823,0.10530974
68,1.36,1197.9783153343083,0.1007693
69,1.3800000000000001,1169.5344051738139,0.05938331
70,1.4000000000000001,1057.187942083366,0.16318291
71,1.42,947.0617932763531,0.0661663
72,1.44,911.966673003514,0.059508566
73,1.46,909.8637684091066,0.06816187
74,1.48,907.0662021754754,0.035782464
75,1.5,913.2244919892072,0.05425676
76,1.52,918.189815190235,0.18595654
77,1.54,916.1447540623789,0.10673259
78,1.56,909.3482605093654,0.05564131
79,1.58,807.4413024951293,0.06504212
80,1.6,786.637046232586,0.08637314
81,1.62,678.516887132709,0.091139965
82,1.6400000000000001,612.6184712441898,0.061788548
83,1.6600000000000001,587.5805006429499,0.106509455
84,1.68,533.4565328456556,0.2353981
85,1.7,473.86698132948027,0.3401046
86,1.72,437.55809589033055,0.153647
87,1.74,403.7055988979945,0.05102805
88,1.76,363.48077819660347,0.04473804
89,1.78,326.13180201257506,0.056726422
90,1.8,298.2881238442795,0.039877392
91,1.82,270.272767984955,0.092047356
92,1.84,264.02194704706795,0.75385344
93,1.86,261.0623727598745,0.7670024
94,1.8800000000000001,258.17182019533624,0.7247237
95,1.9000000000000001,252.91613439076218,0.6071501
96,1.92,256.94351611775414,0.74068975
97,1.94,266.5324137994238,0.74011815
98,1.96,267.30641860904745,0.8347466
99,1.98,261.5498747839592,0.8488696
100,2.0,256.094725929681,0.7315351
101,2.02,246.73747030013257,0.5915382
102,2.04,238.09397953043396,0.76494795
103,2.06,234.13226409227758,0.8176671
104,2.08,230.20421614139798,0.73804307
105,2.1,234.23001108242585,0.8387462
106,2.12,242.42541944716174,0.6098684
107,2.14,262.2714835209557,0.63748574
108,2.16,270.26241662318523,0.72904843
109,2.18,273.5593622794443,0.8059666
110,2.2,272.51667168004485,0.7289222
111,2.22,263.82262448365594,0.7226696
112,2.24,238.44334745113213,0.55691946
113,2.2600000000000002,226.08414744909138,0.6310316
114,2.2800000000000002,226.29178356004752,0.54960907
115,2.3000000000000003,234.56512144256064,0.7764468
116,2.32,237.64938235843408,0.76941556
117,2.34,250.57808100365384,0.61403656
118,2.36,265.31339919635434,0.6661769
119,2.38,264.89002091780696,0.8516284
120,2.4,262.997434505236,0.8653985
121,2.42,262.8554655774555,0.867063
