Frame,Time,frequency,confidence
0,0.0,32.30313581874248,0.4427836
1,0.02,32.20706332647388,0.08489838
2,0.04,32.25503040831952,0.10852005
3,0.06,32.23941208904731,0.100803606
4,0.08,32.258418603612576,0.13600773
5,0.1,32.11133649148657,0.04045609
6,0.12,32.2472847836285,0.077945404
7,0.14,32.83716330969776,0.1082674
8,0.16,32.51185191035529,0.36749235
9,0.18,32.1772269129757,0.085766554
10,0.2,32.00264498002117,0.15348516
11,0.22,32.20175804326925,0.075185604
12,0.24,32.17687287327101,0.06055471
13,0.26,32.2079280740654,0.06457619
14,0.28,32.164779400185914,0.053998884
15,0.3,32.32547262583921,0.082013994
16,0.32,32.21003386202873,0.08126534
17,0.34,32.239934824080535,0.034311283
18,0.36,32.26158467551252,0.054462485
19,0.38,32.16688484585819,0.05756549
20,0.4,32.22429675742207,0.038492896
21,0.42,32.1897677402776,0.046019476
22,0.44,32.45188158515094,0.37322885
23,0.46,32.02943364352846,0.023499839
24,0.48,32.190435473144106,0.087802574
25,0.5,32.164682916571095,0.05718585
26,0.52,32.15317797788584,0.057949774
27,0.54,32.15440705464813,0.066561185
28,0.56,32.71613892272302,0.08709303
29,0.58,35.793953631921916,0.20044525
30,0.6,38.496641670112524,0.05860314
31,0.62,41.82412779393304,0.053192202
32,0.64,41.50633295970405,0.123984426
33,0.66,36.34811553306237,0.05020707
34,0.68,33.33727744832211,0.10118498
35,0.7000000000000001,32.27192174329438,0.025907222
36,0.72,32.17444657888717,0.106650904
37,0.74,32.27675722750307,0.10700588
38,0.76,32.33671238324839,0.02940063
39,0.78,32.55806284114956,0.14445403
40,0.8,32.19281995524712,0.055307012
41,0.8200000000000001,32.188487809701776,0.050638314
42,0.84,32.24457817734836,0.09919782
43,0.86,32.47419086989352,0.3511065
44,0.88,32.26037905006615,0.14398059
45,0.9,32.199716421544935,0.07637438
46,0.92,32.68043988136656,0.061756313
47,0.9400000000000001,35.7573006848255,0.27442613
48,0.96,40.67284123687316,0.13590093
49,0.98,43.536875785623636,0.041447844
50,1.0,48.426029333990414,0.037114896
51,1.02,53.643975283432425,0.034813974
52,1.04,60.20659131979757,0.046792373
53,1.06,64.96373022573552,0.122354716
54,1.08,70.63123105242468,0.4329001
55,1.1,78.23990666928213,0.06225466
56,1.12,84.92997853465684,0.05216197
57,1.1400000000000001,92.8517850584162,0.047229927
58,1.16,103.45636474224202,0.023586178
59,1.18,114.33316908900215,0.04548793
60,1.2,124.31021469447303,0.052496184
61,1.22,136.9490277784471,0.100263886
62,1.24,148.7970838702844,0.075223394
63,1.26,165.15778243861024,0.059294216
64,1.28,154.1247103580189,0.10958133
65,1.3,143.9410541447415,0.120526776
66,1.32,147.091888935155,0.23718677
67,1.34,154.8087190644972,0.25490025
68,1.36,157.337064620447,0.54973525
69,1.3800000000000001,150.30535497556383,0.43908542
70,1.4000000000000001,143.82004492182523,0.8839203
71,1.42,142.81540274607096,0.8773926
72,1.44,142.9351064521005,0.8767154
73,1.46,143.26652574534972,0.8929436
74,1.48,143.73997003713646,0.8772559
75,1.5,146.60068602525186,0.8344562
76,1.52,144.49755857613567,0.8762757
77,1.54,143.12579297739018,0.87881196
78,1.56,143.12264640579534,0.87346524
79,1.58,143.7461557454625,0.8802384
80,1.6,144.90555427168513,0.8704303
81,1.62,144.99858684336283,0.88526785
82,1.6400000000000001,144.92036056032202,0.879358
83,1.6600000000000001,145.9381748421818,0.9013715
84,1.68,147.42836465970788,0.9194109
85,1.7,148.37274127715938,0.886778
86,1.72,147.8241623855494,0.9164818
87,1.74,146.04367170564453,0.89290667
88,1.76,143.8982437290758,0.904161
89,1.78,143.53911228045237,0.9128039
90,1.8,144.45780591612657,0.8967285
91,1.82,146.46494862712362,0.896176
92,1.84,148.02532978541836,0.90858585
93,1.86,149.04593502170934,0.8998856
94,1.8800000000000001,148.12106832320126,0.8904687
95,1.9000000000000001,147.19088511642224,0.8992772
96,1.92,145.46743336341208,0.9022051
97,1.94,144.46508888612885,0.88908595
98,1.96,143.8432471294068,0.88005626
99,1.98,144.5922417005698,0.85287255
100,2.0,146.28229092879928,0.8809776
101,2.02,147.22026878709556,0.91464275
102,2.04,147.7892181073548,0.91039383
103,2.06,146.985086951187,0.8880793
104,2.08,145.96941676614918,0.8788766
105,2.1,144.7347245065417,0.87030864
106,2.12,144.50003918439242,0.87450373
107,2.14,143.376618204774,0.88540983
108,2.16,141.86156631060925,0.8299788
109,2.18,140.49923555218538,0.80942607
110,2.2,140.9009062702304,0.7580571
111,2.22,143.07563263258632,0.7929044
112,2.24,144.9192301812793,0.87293595
113,2.2600000000000002,146.09395842659546,0.8407359
114,2.2800000000000002,147.75891717907987,0.86468637
115,2.3000000000000003,147.17635490716225,0.8843314
116,2.32,145.79493187892905,0.88042605
117,2.34,144.61660621661582,0.87637436
118,2.36,144.60785222011043,0.88445115
119,2.38,145.54867222144568,0.8997447
120,2.4,146.36220224214657,0.8727809
121,2.42,147.3545069231147,0.89096206
122,2.44,146.84783125805708,0.8689058
123,2.46,145.5633330902947,0.89090425
124,2.48,144.48401986708961,0.8926115
125,2.5,145.38862499383154,0.90695125
126,2.52,146.8435022128699,0.9114946
127,2.54,148.9257169853475,0.8542651
128,2.56,153.48351402098524,0.7935758
129,2.58,156.0003151629375,0.8547543
130,2.6,154.675752155645,0.8221537
131,2.62,151.90012224626687,0.8168848
132,2.64,149.76347561541797,0.85763854
133,2.66,149.16265200727105,0.879204
134,2.68,148.84969697882775,0.88458705
135,2.7,148.13331386736675,0.86775815
136,2.72,147.04510935102846,0.89057904
137,2.74,146.9133360878204,0.8860672
138,2.7600000000000002,148.36944159531856,0.85466045
139,2.7800000000000002,150.49105276290265,0.7835711
140,2.8000000000000003,156.54260551594052,0.7957461
141,2.82,159.72859150188054,0.8194726
142,2.84,157.9337435263461,0.8671826
143,2.86,154.4643232005891,0.84213793
144,2.88,151.2558300589685,0.83928573
145,2.9,148.72188031811243,0.8656538
146,2.92,148.69349092508554,0.83026314
147,2.94,151.65091370593214,0.7463329
148,2.96,158.06523421408173,0.6718813
149,2.98,167.33251916250515,0.5930455
150,3.0,173.37002239527726,0.68150914
151,3.02,176.82576802493767,0.52337074
152,3.04,184.48484222162475,0.5861175
153,3.06,200.38586061240773,0.34176418
154,3.08,214.45551782975207,0.30342802
155,3.1,213.43898176755397,0.70450175
156,3.12,202.97204027462044,0.63122857
157,3.14,182.42844565127072,0.3788625
158,3.16,168.30242254024085,0.3748129
159,3.18,155.1608676894884,0.62195975
160,3.2,152.0520308043192,0.7593483
161,3.22,151.9526659396377,0.79665637
162,3.24,152.78048632568886,0.80676264
163,3.2600000000000002,153.56317883002532,0.7922605
164,3.2800000000000002,154.10077469728182,0.8222608
165,3.3000000000000003,153.73784763218373,0.81108016
166,3.3200000000000003,156.424042262016,0.81087786
167,3.34,163.00565814696486,0.59422326
168,3.36,176.3524662928877,0.5926883
169,3.38,189.7145732085443,0.68349665
170,3.4,198.68889365142962,0.8512026
171,3.42,202.4877322016581,0.85863477
172,3.44,200.16423245168824,0.8568604
173,3.46,196.22005938117894,0.9018155
174,3.48,191.0006874442085,0.8414052
175,3.5,188.46993887540572,0.84892297
176,3.52,185.38611026845575,0.8795277
177,3.54,182.4035850242368,0.85216475
178,3.56,178.64416863760658,0.8577886
179,3.58,175.6696306598893,0.84373546
180,3.6,174.65893031463153,0.8581155
181,3.62,176.7354638958344,0.8481807
182,3.64,180.87358047953848,0.8689959
183,3.66,188.5076967344331,0.80959964
184,3.68,193.33882259528508,0.8356378
185,3.7,195.6170318014401,0.90418607
186,3.72,192.0803349530607,0.8190269
