Frame,Time,frequency,confidence
0,0.0,182.60484386149096,0.10354763
1,0.02,185.67675335515918,0.22691692
2,0.04,192.88626600793322,0.29469642
3,0.06,204.24105595396068,0.22282498
4,0.08,183.96708713816588,0.3256003
5,0.1,190.47048388966945,0.46384528
6,0.12,195.7811560430519,0.5204954
7,0.14,200.00047169510873,0.78464735
8,0.16,195.99241905878105,0.71469826
9,0.18,187.25969814896757,0.68881357
10,0.2,185.79300273826993,0.7657385
11,0.22,192.0603072898607,0.55144876
12,0.24,213.30436593169236,0.17685468
13,0.26,245.6679948229947,0.5063503
14,0.28,265.9931178105739,0.7652266
15,0.3,269.9859410839125,0.8768544
16,0.32,265.8269603709052,0.88641655
17,0.34,258.16358148426383,0.8054014
18,0.36,256.3434888684053,0.88804376
19,0.38,254.7685814083427,0.85694593
20,0.4,255.34371712845595,0.8449764
21,0.42,256.6249343800384,0.89302737
22,0.44,256.77182045665114,0.85972613
23,0.46,258.42118475409103,0.7969361
24,0.48,262.06247020197134,0.8474621
25,0.5,262.738151034479,0.88873905
26,0.52,263.23289522987693,0.8886399
27,0.54,263.74208764002475,0.8820844
28,0.56,262.3506675177211,0.87114376
29,0.58,262.4287903251813,0.87180865
30,0.6,262.9530974637118,0.8756712
31,0.62,262.33551656103526,0.8602631
32,0.64,261.7297316448161,0.85157233
33,0.66,261.5327512019093,0.86031437
34,0.68,261.35792358053243,0.85900426
35,0.7000000000000001,261.7889341750314,0.87767035
36,0.72,261.82045774965235,0.87069
37,0.74,261.0171491846717,0.837261
38,0.76,260.5244873290073,0.84223664
39,0.78,259.5112571961463,0.8324607
40,0.8,258.99156607433565,0.839422
41,0.8200000000000001,258.43709546377596,0.82736075
42,0.84,258.7978709898868,0.8258614
43,0.86,259.62328613430174,0.8434398
44,0.88,260.00481609683925,0.8477708
45,0.9,259.22105906951134,0.84612817
46,0.92,258.0697283080052,0.8205976
47,0.9400000000000001,258.3702571299795,0.8190424
48,0.96,258.04321649141605,0.83852524
49,0.98,258.41241854811693,0.8299006
50,1.0,258.80491807596945,0.83625454
51,1.02,258.3098365111993,0.8251698
52,1.04,257.82633688086844,0.8052228
53,1.06,257.2640583862364,0.82522285
54,1.08,256.7833963894355,0.84964526
55,1.1,257.63778081991654,0.84330916
56,1.12,257.23174042003757,0.8315611
57,1.1400000000000001,256.89383728801397,0.851515
58,1.16,256.25652334907795,0.86989105
59,1.18,257.3138813371802,0.8529227
60,1.2,257.6799810432595,0.829153
61,1.22,256.83210658508324,0.84228677
62,1.24,255.48844379701492,0.8543201
63,1.26,256.09965978576383,0.8631146
64,1.28,255.95091919863046,0.8684089
65,1.3,257.32036651021195,0.8469758
66,1.32,258.7399704159099,0.83424014
67,1.34,260.4057406389584,0.8308545
68,1.36,261.90424394700926,0.8584368
69,1.3800000000000001,263.4283837273773,0.888002
70,1.4000000000000001,264.3041209883843,0.8740463
71,1.42,263.08627616145014,0.8837008
72,1.44,261.09946638402846,0.83104336
73,1.46,260.1982229394216,0.8452869
74,1.48,260.0738437923927,0.848804
75,1.5,259.67131490119203,0.85608876
76,1.52,260.08341538857377,0.84299195
77,1.54,260.49524002039027,0.831037
78,1.56,260.2088170032948,0.85300475
79,1.58,260.12186695708846,0.84686816
80,1.6,259.79907876325353,0.85445046
81,1.62,259.56929968535366,0.85062444
82,1.6400000000000001,258.9323259415847,0.82206064
83,1.6600000000000001,258.92480825117,0.8525572
84,1.68,259.7792756145078,0.85531163
85,1.7,259.2110673816572,0.84155214
86,1.72,258.5084836993626,0.83492124
87,1.74,258.5502677241541,0.8266268
88,1.76,258.46869082360354,0.8403983
89,1.78,259.0811565085988,0.8458333
90,1.8,259.2731315028651,0.8483207
91,1.82,257.9135067130984,0.83498603
92,1.84,257.5565163232012,0.8309834
93,1.86,258.5840092150211,0.82223976
94,1.8800000000000001,258.0873993788441,0.83045423
95,1.9000000000000001,257.856056450511,0.8320842
96,1.92,257.31478063945576,0.8426845
97,1.94,256.58208229396973,0.86785686
98,1.96,257.29002906426604,0.851697
99,1.98,257.6930566451809,0.8276923
100,2.0,258.4290458994676,0.8275697
101,2.02,257.57031867516207,0.8564559
102,2.04,257.17068351047016,0.8556878
103,2.06,257.97949783686374,0.82710487
104,2.08,257.6387221308902,0.841565
105,2.1,258.1144249330769,0.81908417
106,2.12,259.1364319477854,0.8248992
107,2.14,259.66119579702,0.8400066
108,2.16,260.1444638434686,0.84207064
109,2.18,259.51795256596165,0.8346197
110,2.2,258.4087721660297,0.8410514
111,2.22,257.85061455930315,0.8235639
112,2.24,258.8935678712981,0.81907296
113,2.2600000000000002,260.0343777697355,0.8480245
114,2.2800000000000002,260.654770544241,0.84777373
115,2.3000000000000003,259.12365118650627,0.83994573
116,2.32,258.7869407377084,0.84397745
117,2.34,259.09547506271696,0.8340105
118,2.36,258.6291726300288,0.83982664
119,2.38,258.17186535955483,0.8328743
120,2.4,258.09754572007245,0.8272033
121,2.42,257.58992551367754,0.8428325
122,2.44,258.36924572349255,0.8308008
123,2.46,259.01665114420837,0.8297624
124,2.48,258.3369084627326,0.8302059
125,2.5,257.2555452947866,0.85143733
126,2.52,256.03672690833076,0.8397149
127,2.54,256.24615880568746,0.856417
128,2.56,256.88920399531327,0.85871345
129,2.58,258.490502274469,0.82379586
130,2.6,259.02267928729407,0.82037604
131,2.62,257.5615652657803,0.84165984
132,2.64,256.62616280330377,0.8740468
133,2.66,255.49517257060924,0.8508256
