time,frequency,confidence
0.0,235.66370236558183,0.06796387
0.02,235.89005772646976,0.05507054
0.04,237.92920316792774,0.18523312
0.06,220.97325731765022,0.22535273
0.08,243.36748585954706,0.21439824
0.1,261.0378903401121,0.17257492
0.12,287.8237143372632,0.5134255
0.14,286.91716953400424,0.7784817
0.16,285.0428147816981,0.58022416
0.18,283.6445479626076,0.12304463
0.2,286.43008777353424,0.41698322
0.22,278.411537294316,0.20900548
0.24,275.31974698805874,0.6210233
0.26,272.125163257311,0.6762125
0.28,271.0347202630133,0.58689564
0.3,271.035864946386,0.39192322
0.32,270.59867105776914,0.29583147
0.34,244.14924621500464,0.38387164
0.36,228.05211651825599,0.20286794
0.38,240.87287508445365,0.14686573
0.4,268.6840953865167,0.51853096
0.42,272.17933109491355,0.80021954
0.44,273.4350497685911,0.8185749
0.46,270.6691761755242,0.7817539
0.48,267.5684509824942,0.74456036
0.5,265.83410081483936,0.68903583
0.52,272.77384054918576,0.6258743
0.54,264.528114473759,0.6255723
0.56,256.3276777224876,0.45116282
0.58,228.77039209822692,0.18990919
0.6,200.8052832700372,0.525418
0.62,195.09799732400302,0.6427972
0.64,174.17295280749613,0.620483
0.66,160.4199622420985,0.35476938
0.68,152.60129407258577,0.38717607
0.7,153.17630253257323,0.6290039
0.72,147.26345010410367,0.4573445
0.74,142.34481082333275,0.4008854
0.76,137.89221999177298,0.23748784
0.78,136.389109229283,0.17977485
0.8,136.98772669501355,0.3777198
0.82,135.57179179486602,0.2402299
0.84,137.06110135835792,0.3918699
0.86,137.03929279170163,0.67748487
0.88,131.37027723067325,0.6063813
0.9,129.33871510654913,0.30689484
0.92,131.05035222108694,0.10293649
0.94,134.3985166342648,0.22753897
0.96,137.3679464110573,0.20008509
0.98,138.4394316728579,0.5583858
1.0,137.18311257565912,0.38566595
1.02,136.57026554390296,0.6071688
1.04,135.44197746532913,0.43092868
1.06,135.79862195405673,0.6430373
1.08,135.6982658302866,0.6489393
1.1,135.0471529057523,0.7053324
1.12,133.6391973565063,0.7239953
1.14,132.2950631928038,0.82331413
1.16,133.36157283267295,0.7672395
1.18,137.6781587395149,0.750904
1.2,137.07235156557903,0.47129616
1.22,139.24806276102703,0.31612915
1.24,138.84026066941897,0.7662319
1.26,136.16120317918725,0.60200953
1.28,132.0872528887698,0.6888287
1.3,134.0061369947536,0.757112
1.32,136.48378837829162,0.73015285
1.34,137.55361346526132,0.6066288
1.36,146.69905469184062,0.38492596
1.38,165.57435353735184,0.5151976
1.4,193.29894912202835,0.56741977
1.42,213.67891494506483,0.67948496
1.44,241.15799893365852,0.3773065
1.46,268.09761699573113,0.3856732
1.48,261.72835860358776,0.5163831
1.5,265.3640714565081,0.6019803
1.52,272.2052026701358,0.6521187
1.54,272.7366847216785,0.39469856
1.56,266.53758891821917,0.54934347
1.58,273.1688429005188,0.7408203
1.6,276.679589724994,0.4975597
1.62,275.77048571846365,0.19535182
1.64,243.96892265605777,0.35409752
1.66,212.53836651944127,0.45644018
1.68,196.44602506744928,0.40389562
1.7,183.2149118527536,0.23668912
1.72,159.28246904747152,0.41034278
1.74,151.65331993468814,0.6324091
1.76,152.09692428863778,0.673102
1.78,154.09557804125475,0.65214163
1.8,152.00727494042394,0.5865202
1.82,148.93055573777553,0.44342837
1.84,147.96994653397067,0.6448258
1.86,148.8775843146036,0.69058204
1.88,151.64084624009865,0.76883703
1.9,152.3348867391674,0.78981197
1.92,150.78037224481645,0.81965816
1.94,150.72424379576842,0.8753933
1.96,150.10499685553566,0.8469517
1.98,149.5098880858655,0.8356477
2.0,151.9621129757165,0.8127192
2.02,153.15830258797502,0.755404
2.04,152.11589299836317,0.6586
2.06,152.02119880024847,0.78476197
2.08,151.35211104348429,0.77417296
2.1,155.4588438909919,0.7438213
2.12,154.98266359680537,0.79943484
2.14,154.661471427352,0.7648084
2.16,155.94190951408595,0.79347044
2.18,153.97988266718326,0.82728887
2.2,154.23740799118656,0.7902761
2.22,153.70859377932993,0.7055061
2.24,155.10437644130153,0.64060616
2.26,155.98273282884858,0.80203974
2.28,155.82648898840978,0.7695424
2.3,155.5727010306719,0.74454033
2.32,153.1760806686381,0.7314849
2.34,151.63221308927868,0.6868123
2.36,152.50120419042548,0.7251913
2.38,157.52760310998445,0.65184546
2.4,157.2549926644848,0.6739303
2.42,156.95160910439554,0.4839073
2.44,157.71399392863438,0.6394179
2.46,154.37869645132398,0.7425702
2.48,154.49445517494718,0.7846454
2.5,156.39311904444168,0.5522499
2.52,157.92040695644707,0.40348488
2.54,172.74048299751004,0.41598815
2.56,190.67389142148943,0.62318265
2.58,218.641007159886,0.6189772
2.6,243.35072582075662,0.34928578
2.62,266.8544809346047,0.37850067
2.64,267.4812107647424,0.5913383
2.66,268.89819695357727,0.7168148
2.68,270.7000259849686,0.7716396
2.7,269.5140657415884,0.5841731
2.72,268.06016272584253,0.29186904
2.74,268.8327524243821,0.3350385
2.76,266.98527643133804,0.66621256
2.78,267.14629537098534,0.7783593
2.8,268.0005370639677,0.7899524
2.82,267.8103983967872,0.7176347
2.84,267.78219436503844,0.5710744
2.86,270.98105830965847,0.78955775
2.88,267.2852786606122,0.74028766
2.9,265.7609763380741,0.77588224
2.92,236.67878639373012,0.61591876
2.94,209.52099373467053,0.3238851
2.96,177.5285399053729,0.50655985
2.98,159.7066373403646,0.75419337
3.0,158.6537132019426,0.87044185
3.02,157.7491305133796,0.89379406
