time,frequency,confidence
0.0,191.20158914354363,0.10381457
0.02,192.93772232113295,0.04144899
0.04,191.23742321562187,0.4110379
0.06,192.70418851400618,0.2673349
0.08,194.17304795264033,0.123081654
0.1,192.93252676545222,0.12551354
0.12,191.4889650682647,0.283189
0.14,189.17055390763204,0.41917613
0.16,168.631134311385,0.24790156
0.18,160.83356035051082,0.54525757
0.2,159.6936568873357,0.2875119
0.22,161.00923799358696,0.51247776
0.24,167.7776501966377,0.4704825
0.26,177.678725490227,0.6986848
0.28,179.50977458363823,0.7299824
0.3,181.68832754059486,0.71563715
0.32,183.16334233565715,0.6115088
0.34,186.00659440499285,0.5070137
0.36,187.69647541700033,0.363087
0.38,189.12024230180242,0.38644293
0.4,186.63307023360986,0.6060157
0.42,187.27519508783365,0.44581097
0.44,197.2770098317431,0.42643073
0.46,191.86379807564657,0.32868242
0.48,207.53003898144044,0.17379951
0.5,211.39056318687847,0.6342968
0.52,211.21389430428047,0.39204448
0.54,208.57632101259838,0.61168736
0.56,203.33317406574474,0.7922703
0.58,198.74658087847862,0.67478377
0.6,198.53994323695093,0.7416742
0.62,197.84283679700448,0.75470614
0.64,197.65458615222573,0.2530194
0.66,204.54723939259932,0.8209372
0.68,219.41073856528607,0.65234625
0.7,239.7950462956339,0.51464164
0.72,250.21543373144516,0.65611356
0.74,271.39442163548637,0.6698281
0.76,287.57329369787783,0.14088297
0.78,313.46323447085103,0.11784791
0.8,331.5508657672418,0.38411346
0.82,317.28375377349903,0.3229666
0.84,315.416852855494,0.12404298
0.86,302.75866819057876,0.44287375
0.88,280.0098114613054,0.7098836
0.9,275.07286609523936,0.42925707
0.92,258.3192386406427,0.42933005
0.94,253.79623574481468,0.7315304
0.96,254.05870770261174,0.85178375
0.98,252.7770262971518,0.7219306
1.0,248.6213570065571,0.67040884
1.02,252.34645544450612,0.58236146
1.04,252.0556682855766,0.17211014
1.06,249.89867525468523,0.41484013
1.08,246.59059625511574,0.30060536
1.1,238.18636802646748,0.3469654
1.12,236.51796191430373,0.48757356
1.14,242.28901786696085,0.6498872
1.16,247.83144643756083,0.660087
1.18,252.69262642220613,0.6959086
1.2,253.1040301118179,0.8049259
1.22,251.52200797742208,0.6907768
1.24,247.73889728145147,0.71276563
1.26,245.48609376980255,0.7340994
1.28,244.0070751715483,0.6718563
1.3,247.45742070560627,0.21426623
1.32,254.8846254665544,0.28031862
1.34,260.22676772646275,0.33391944
1.36,260.9822278211922,0.5156144
1.38,262.35057911562694,0.3500222
1.4,261.9326178486778,0.48431635
1.42,255.735600478327,0.47901896
1.44,252.1548749334885,0.7116575
1.46,252.7848764616743,0.6517054
1.48,259.7556437330877,0.7910235
1.5,262.5717311842044,0.3706126
1.52,264.86165141991955,0.19593622
1.54,259.8538040303191,0.54974943
1.56,255.58237430805693,0.61062
1.58,253.7133816953289,0.33677208
1.6,254.7968820989123,0.11876434
1.62,244.4318603867598,0.06612718
1.64,239.68250688444854,0.1884629
